536,518196,15.3647,77.6971
537,518206,15.3263,78.4102
538,518216,18.577,80.9077
539,518217,12.6702,79.1844
540,518217,11.3797,78.7885
541,518217,13.9607,79.5802
542,518218,15.6448,77.9717
543,518220,15.3129,77.9755
544,518220,15.3278,78.0221
545,518220,15.4635,78.9654
546,518220,15.2056,77.9076
547,518220,15.3274,78.2177
548,518221,16.38,77.94
549,518222,14.5983,78.6695
550,518222,14.9587,78.0044
551,518222,15.3952,77.8731
552,518222,14.4149,77.72
553,518222,15.4265,77.755
554,518225,15.5555,77.8302
555,518225,17.2513,78.2458
556,518225,16.4034,78.038
557,518301,15.6251,77.2754
558,518302,15.5632,77.2673
559,518308,15.6329,77.1026
560,518308,14.9112,77.0761
561,518308,14.1895,77.0495
562,518313,15.9378,77.1717
563,518313,15.8968,77.2082
564,518313,15.8557,77.2448
565,518323,14.5377,75.016
566,518333,15.8871,77.1204
567,518343,15.8537,77.4849
568,518344,15.7303,77.2371
569,518345,15.6546,77.3832
570,518346,15.488,77.0467
571,518347,15.4765,77.3876
572,518348,15.2386,77.1556
573,518349,16.1406,77.9875
574,518350,15.4145,77.2512
575,518360,15.771,77.4832
576,518360,15.6881,77.3883
577,518360,14.3501,79.7548
578,518360,15.7438,77.4761
579,518360,15.2381,78.208
580,518360,13.9607,79.5802
581,518360,15.9148,77.5655
582,518380,15.3953,77.5043
583,518380,15.9122,76.27
584,518380,15.3799,77.4598
585,518380,16.9614,73.8459
586,518385,16.9217,77.8563
587,518385,16.0856,77.6362
588,518385,15.2495,77.4162
589,518390,15.1229,77.1121
590,518390,15.314,77.5449
591,518390,14.8244,76.2201
592,518390,15.2303,77.5714
593,518395,14.2867,76.661
594,518395,15.3567,77.3301
595,518395,13.2168,75.992
596,518396,14.7884,76.9317
597,518401,17.8067,78.5036
598,518401,17.7821,78.2991
599,518401,16.8107,78.3676
600,518401,15.8567,78.2657
601,518401,15.7975,78.4019
602,518405,15.2346,76.4512
603,518405,15.2538,77.6734
604,518405,15.2154,75.2289
605,518411,12.9855,77.5761
606,518412,12.9855,77.5761
607,518422,16.6155,80.1427
608,518422,17.2597,81.8494
609,518422,15.9713,78.436
610,518432,12.998,79.1435
611,518442,15.7584,78.191
612,518452,15.2427,78.6045
613,518452,15.3278,78.0221
614,518452,15.2852,78.3133
615,518462,14.7759,78.1949
616,518462,15.664,77.7914
617,518462,16.3875,77.4362
618,518462,15.8286,77.7431
619,518463,15.7145,77.5954
620,518464,15.6819,77.7714
621,518464,13.9607,79.5802
622,518464,15.3647,77.6971
623,518464,15.0024,78.3496
624,518465,15.5382,77.5503
625,518465,15.5593,77.6275
626,518465,15.5639,77.5927
627,518465,15.594,77.6002
628,518466,17.4673,78.8273
629,518466,16.38,77.94
630,518466,18.9707,78.7057
631,518466,17.0512,79.836
632,518467,13.9835,77.7729
633,518468,17.4692,78.6427
634,518468,16.474,78.147
635,518468,15.4787,77.6514
636,518501,15.4888,78.4865
637,518501,12.9337,77.5503
638,518501,14.2113,78.0184
639,518502,15.3532,78.5216
640,518508,22.4366,71.9214
641,518510,17.2513,78.2458
642,518511,15.6206,78.4374
643,518512,16.3591,78.1474
644,518513,16.3078,78.0179
645,518513,17.7821,78.2991
646,518513,15.8778,77.9403
647,518513,15.2637,77.8143
648,518523,14.6385,78.5397
649,518523,16.5408,81.5232
650,518523,15.2495,79.3448
651,518523,14.5691,77.9715
652,518533,14.689,78.802
653,518533,12.7862,79.6731
654,518533,14.4204,79.1205
655,518533,16.8605,77.6124
656,518543,15.1244,78.7361
657,518553,14.9637,78.5902
658,518553,17.211,78.2291
659,518553,16.0874,78.4097
660,518563,15.3215,78.5342
661,518573,17.0833,81.9
662,518583,16.8178,80.9691
663,518583,15.5405,79.9456
664,518583,15.5794,79.5739
665,518583,15.3947,78.5796
666,518583,14.5647,78.8014
667,518593,17.211,78.2291
668,518594,15.8028,79.5998
669,518594,15.5227,79.1022
670,518594,15.2427,78.6045
671,518598,15.4036,78.0514
672,518598,15.4102,78.0743
673,518598,15.4069,78.0628
674,518599,15.5,78.0972
675,518674,15.5618,78.1539
676,520001,16.5193,80.6305
677,520002,16.5,80.6333
678,520003,16.9578,81.4197
679,520004,16.5167,80.6667
680,520007,23.4058,88.4907
681,520007,12.9914,77.5944
682,520007,17.2921,82.0018
683,520007,16.4853,80.6675
684,520007,16.2858,81.2546
685,520008,16.9578,81.4197
686,520010,16.4908,80.6723
687,520011,16.51,80.6276
688,520012,16.5004,80.5942
689,520012,16.4841,80.6051
690,520012,16.5167,80.5833
691,520013,16.51,80.6276
692,520015,16.5482,80.6495
693,521001,16.1875,81.1389
694,521002,16.2858,81.2546
695,521002,16.9679,82.0773
696,521002,17.65,82.9
697,521003,15.2427,78.6045
698,521101,16.5409,80.8021
699,521102,16.3091,80.5674
700,521104,16.3091,80.5674
701,521105,17.6667,82.2333
702,521105,14.7196,78.6667
703,521105,16.1931,80.45
704,521106,16.3091,80.5674
705,521107,16.3091,80.5674
706,521108,16.3091,80.5674
707,521109,16.3091,80.5674
708,521110,16.1169,80.2376
709,521111,16.1169,80.2376
710,521120,17.8297,82.9377
711,521120,16.5555,81.6157
712,521120,15.8883,80.9932
713,521120,15.9485,80.9164
714,521121,16.0215,80.9181
715,521122,16.422,81.4413
716,521125,16.422,81.4413
717,521126,16.422,81.4413
718,521130,14.4022,80.155
719,521131,8.6231,76.853
720,521132,11.13,79.4206
721,521132,14.6035,80.2908
722,521132,16.1964,80.8467
723,521132,16.4841,80.6051
724,521133,16.15,80.2667
725,521134,14.4022,80.155
726,521135,14.4022,80.155
727,521136,14.4022,80.155
728,521137,14.4022,80.155
729,521138,14.4022,80.155
730,521139,17.8297,82.9377
731,521148,15.9959,79.4363
732,521149,16.2167,81.0667
733,521149,15.9959,79.4363
734,521149,15.7752,77.8059
735,521150,13.2105,79.0956
736,521150,15.6605,79.4725
737,521150,18.1105,79.8494
738,521151,16.45,80.7833
739,521153,16.0094,80.1904
740,521156,16.2667,81.0333
741,521157,16.0094,80.1904
742,521158,16.0094,80.1904
743,521162,15.7178,79.3128
744,521163,16.0398,80.0793
745,521164,16.0398,80.0793
746,521165,16.3619,80.8457
747,521170,16.9279,80.148
748,521175,16.8938,80.0981
749,521178,17.3492,78.8228
750,521178,16.945,80.173
751,521178,16.5408,81.5232
752,521180,16.6419,80.4899
753,521181,16.5127,81.0279
754,521181,17.0757,82.1391
755,521181,15.445,80.1187
756,521181,17.0174,80.826
757,521182,16.6419,80.4899
758,521183,16.6419,80.4899
759,521185,16.7194,80.1671
760,521185,17.2333,82.1333
761,521185,15.2427,78.6045
762,521185,17.6707,79.2395
763,521185,16.678,80.5727
764,521185,16.7722,80.2855
765,521190,15.8778,77.9403
766,521190,16.6537,79.2472
767,521190,16.9032,80.2463
768,521190,15.3311,78.8977
769,521190,18.2232,79.9516
770,521190,16.9333,79.2
771,521201,16.7881,80.8465
772,521202,17.2833,82.4
773,521207,16.8178,80.9691
774,521211,17.591,81.0014
775,521212,17.9883,78.6117
776,521213,17.2333,82.1333
777,521214,17.25,81.6333
778,521215,16.9333,82.2333
779,521215,17.7417,81.3143
780,521215,18.55,80.3952
781,521225,16.5414,80.5785
782,521226,15.6938,80.0981
783,521227,16.8364,82.0287
784,521227,14.4134,80.1451
785,521227,16.678,80.5727
786,521227,15.2427,78.6045
787,521227,15.7926,80.3377
788,521228,15.6938,80.0981
789,521229,14.4507,78.6593
790,521230,16.7,81.4667
791,521230,23.3356,72.7873
792,521230,18.7342,78.6946
793,521230,16.678,80.5727
794,521230,18.2232,79.9516
795,521235,17.0903,80.5481
796,521235,17.0723,80.5558
797,521235,17.0544,80.5635
798,521241,16.5738,80.5685
799,521245,15.6523,78.998
800,521246,15.6523,78.998
801,521247,14.7308,77.4275
802,521250,11.3797,78.7885
803,521256,11.3797,78.7885
804,521260,15.9748,80.5084
805,521261,15.9748,80.5084
806,521263,15.9748,80.5084
807,521286,16.6978,80.1247
808,521301,16.6825,81.6148
809,521301,16.4317,80.9963
810,521301,16.9333,82.2333
811,521311,17.0306,79.9093
812,521312,17.0306,79.9093
813,521321,16.4671,80.9502
814,521321,14.9919,80.5182
815,521321,13.5166,80.0863
816,521322,17.0763,78.8039
817,521323,17.0763,78.8039
818,521324,15.4714,79.8038
819,521324,16.35,81.2833
820,521324,13.0097,77.5648
821,521324,17.0544,80.5635
822,521325,22.1953,70.8832
823,521325,17.3563,76.6568
824,521325,14.8739,78.1047
825,521325,18.0057,80.2895
826,521325,14.3503,77.3497
827,521326,17.0763,78.8039
828,521327,17.0763,78.8039
829,521328,22.4211,79.4109
830,521328,26.9196,75.7878
831,521328,17.9226,83.0339
832,521329,14.25,79.75
833,521330,23.3356,72.7873
834,521331,16.911,79.8427
835,521331,17.4886,78.6021
836,521331,16.3333,81.0833
837,521332,17.8674,79.2044
838,521333,16.8178,80.9691
839,521333,16.6822,80.9179
840,521333,16.678,80.5727
841,521333,16.5508,81.2118
842,521340,16.5833,81.3
843,521343,15.445,80.1187
844,521343,15.9725,80.6844
845,521343,16.5,81.25
846,521344,17.5167,82.6333
847,521345,16.5409,80.8021
848,521356,16.35,81.05
849,521366,14.1566,79.7989
850,521366,16.624,81.5053
851,521366,16.2558,81.1438
852,521366,16.7722,80.2855
853,521366,19.3115,84.7929
854,521369,16.624,81.5053
855,521390,17.0306,79.9093
856,521401,17.5019,80.4059
857,521402,18.0057,80.2895
858,521403,16.9982,80.5224
859,521456,17.5019,80.4059
860,521457,17.5019,80.4059
861,522001,16.2997,80.4573
862,522002,16.2997,80.4573
863,522003,16.2997,80.4573
864,522004,16.2997,80.4573
865,522005,16.2997,80.4573
866,522006,16.2997,80.4573
867,522007,16.2997,80.4573
868,522009,16.2997,80.4573
869,522015,16.374,80.3585
870,522016,16.374,80.3585
871,522017,16.374,80.3585
872,522018,16.374,80.3585
873,522019,16.374,80.3585
874,522020,10.0233,78.7691
875,522034,13.9835,77.7729
876,522101,15.9044,80.4675
877,522102,15.9044,80.4675
878,522111,16.7,81.4667
879,522111,11.2284,78.9517
880,522111,15.9373,80.5518
881,522111,14.6219,80.3234
882,522112,14.9646,80.3374
883,522113,15.9928,80.3796
884,522124,17.65,82.9
885,522124,16.1706,80.6565
886,522124,16.0711,80.5494
887,522124,15.5042,80.1285
888,522124,17.0684,80.983
889,522124,14.5592,78.7216
890,522201,16.2425,80.6398
891,522202,16.2425,80.6398
892,522211,15.782,80.3066
893,522212,15.782,80.3066
894,522213,15.782,80.3066
895,522233,16.2465,80.3847
896,522234,16.2465,80.3847
897,522235,14.2187,79.7022
898,522236,16.4184,80.4548
899,522237,16.8652,80.5889
900,522237,15.993,79.6704
901,522237,16.5016,80.3929
902,522237,18.101,81.7033
903,522256,16.1026,80.7807
904,522257,14.4507,78.6593
905,522258,15.2766,79.72
906,522259,15.2766,79.72
907,522261,16.0023,80.7939
908,522262,15.9863,80.7583
909,522264,16.0023,80.7939
910,522265,16.0184,80.8296
911,522268,16.0023,80.7939
912,522301,16.2292,79.7756
913,522301,17.2833,82.4
914,522301,16.7563,81.0878
915,522302,15.5477,78.978
916,522302,16.45,80.6
917,522302,14.6455,77.3561
918,522303,16.2246,80.3541
919,522304,16.2704,80.7523
920,522305,16.2246,80.3541
921,522306,16.2669,80.5649
922,522307,16.3052,80.6182
923,522307,16.4317,80.9963
924,522307,16.3685,80.8072
925,522308,16.2246,80.3541
926,522309,16.1388,80.124
927,522310,15.9748,80.5084
928,522311,15.7747,80.4315
929,522312,15.7747,80.4315
930,522313,15.7747,80.4315
931,522314,15.445,80.1187
932,522314,15.6747,80.3931
933,522314,15.9045,80.6675
934,522315,15.7747,80.4315
935,522316,15.7747,80.4315
936,522317,15.7747,80.4315
937,522318,15.7747,80.4315
938,522324,16.1834,80.7966
939,522325,16.0341,80.6047
940,522329,16.1087,80.7007
941,522330,16.3271,80.628
942,522341,16.126,80.4341
943,522401,16.5485,80.5289
944,522402,16.471,80.2568
945,522402,16.5947,80.6885
946,522402,16.7722,80.2855
947,522402,16.5408,81.5232
948,522403,16.3939,80.1514
